"Year","Quarter","Group","Unit","Inflation Deflator","Adult Population","Working Age Population","Household Population","Real Total Factor Income","Real Factor Income Share","Real Factor Income Per Unit Growth","Real Factor Income Per Unit","Real Factor Income Threshold"
"1976","3","Top 0.1%","adult_equal_split","0.22324130666666667","144193.13529162595","121035.84524386194","95804.82908314682","247591307388.58585","0.034043221626854026","-0.015960605147973865","1717081.1002052242","812599.5118062784"
"1976","4","Top 0.1%","adult_equal_split","0.2272430466666667","144888.45613463572","121619.49891433904","96266.8146139974","244080840946.32785","0.033476507675778484","-0.034568236460099655","1684612.0626719831","801249.013334327"
"1977","1","Top 0.1%","adult_equal_split","0.23089615666666666","145648.5091984213","122249.86342570787","96957.5468849793","248100948157.6079","0.03364260921070512","-0.0237881895976669","1703422.5034161704","809421.1106368772"
"1977","2","Top 0.1%","adult_equal_split","0.23415516666666666","146470.1777339961","122928.1185034562","97782.4962827441","261213050104.83987","0.03454968938466637","0.022038695626129083","1783387.2679476626","841222.9373543985"
"1977","3","Top 0.1%","adult_equal_split","0.23700487999999997","147187.34862460083","123518.65867631709","98538.00027170859","269758437810.36133","0.035029530336608085","0.05033111935729707","1832755.6025102148","860682.2944743953"
"1977","4","Top 0.1%","adult_equal_split","0.24212833","147886.82591063666","124094.34514920565","99281.78867618974","265453903945.96274","0.03433765389089829","0.028682392344080654","1794980.062026405","851550.9910904467"
"1978","1","Top 0.1%","adult_equal_split","0.245645","148671.0564071521","124713.63676310459","100006.64830009696","262030987338.04898","0.03368631025318989","0.01006169884516808","1762488.2318751283","841761.9653098546"
"1978","2","Top 0.1%","adult_equal_split","0.25034402","149509.22543783762","125364.36866315657","100730.0054394242","277729348773.1841","0.034654411506123244","0.06457303490423925","1857606.766136698","878761.4272854034"
"1978","3","Top 0.1%","adult_equal_split","0.25459588666666666","150256.53142681098","125938.86034694921","101392.2998454316","277511152076.37506","0.034387416191892686","0.05844612774826956","1846915.7343190038","873011.4543154646"
"1978","4","Top 0.1%","adult_equal_split","0.25980271","150967.84426325164","126483.17403738678","102030.33665656747","280158713660.7547","0.034346336688505626","0.063509462433925","1855750.905286991","875059.4769970143"
"1979","1","Top 0.1%","adult_equal_split","0.26453962","151743.81159068557","127057.01594106323","102682.75935682243","284266519592.8545","0.03461384541793745","0.07358491552508412","1873331.8783347572","874510.9381987472"
"1979","2","Top 0.1%","adult_equal_split","0.27101971999999996","152559.15483050697","127651.46738552714","103347.22210127168","290999771876.56177","0.03564466438655194","0.09314066821273002","1907455.3224935085","870969.737487195"
"1979","3","Top 0.1%","adult_equal_split","0.27694654333333335","153314.1741425553","128195.40567688004","103970.86827423585","298608978126.40485","0.036510728202500016","0.11620054597914348","1947693.224037791","872865.8820165781"
"1979","4","Top 0.1%","adult_equal_split","0.28208517","154035.8761999634","128711.4958789152","104571.90647102387","305718034793.4079","0.03730174987845333","0.1374199808123531","1984719.6791774447","872780.0983137442"
"1980","1","Top 0.1%","adult_equal_split","0.28801198","154830.29560008863","129352.64250810673","105246.42880885187","298061730857.14923","0.03650656594053538","0.10324496325102132","1925086.622756397","850722.5343168061"
"1980","2","Top 0.1%","adult_equal_split","0.2948634433333333","155630.35837851008","130030.64503519678","105936.84293945714","284620968846.9866","0.03558282071826102","0.04807956256850957","1828826.7906879531","820315.7925344735"
"1980","3","Top 0.1%","adult_equal_split","0.30144965333333335","156286.5158773444","130588.40381946888","106529.15736104439","289707195637.8686","0.036024714909386114","0.06233000954450674","1853692.8410716788","839418.8642982197"
"1980","4","Top 0.1%","adult_equal_split","0.3093015666666667","156933.61940249088","131138.580275811","107115.03938531775","303672046339.9829","0.03692429904765685","0.10894626406354505","1935035.0007613664","882516.7073441906"
"1981","1","Top 0.1%","adult_equal_split","0.31744905333333334","157675.27464290548","131768.9988578985","107744.413315069","309370146567.4041","0.037309420270130594","0.12444051188422918","1962071.398119008","893171.3507264163"
"1981","2","Top 0.1%","adult_equal_split","0.32373970999999996","158450.99065149072","132428.5086462511","108386.67210488264","307009474497.1424","0.037111211653325996","0.11039755474551072","1937567.4032382835","876568.5277852338"
"1981","3","Top 0.1%","adult_equal_split","0.32983325","159089.28208457585","132973.16409881657","108934.93723775627","320995504861.7768","0.03823440136522205","0.15632444257239314","2017706.6654378863","907869.7542893771"
"1981","4","Top 0.1%","adult_equal_split","0.3355327066666667","159703.32666507465","133497.54336172744","109466.50281320974","307627919452.10596","0.0370869777551535","0.10390947969609357","1926246.1582735507","875969.8137088573"
"1982","1","Top 0.1%","adult_equal_split","0.3401483566666667","160375.18542364906","134004.6700723242","110006.73327151644","300031245867.5656","0.036622696301939886","0.0721387456892586","1870808.4113823432","839719.2632038048"
"1982","2","Top 0.1%","adult_equal_split","0.34456694","161083.59654701868","134509.53145740984","110556.59776387156","312672199959.7431","0.03802103383917664","0.11239653897699384","1941055.4933101288","846347.7861799815"
"1982","3","Top 0.1%","adult_equal_split","0.3494554766666667","161693.85096350944","134932.4376597536","111039.08791200083","321974864872.4353","0.039435665108439454","0.14116946479033105","1991262.2709758924","847643.9854592714"
"1982","4","Top 0.1%","adult_equal_split","0.35307822333333333","162273.85739438338","135330.1727101046","111500.75416081796","334775509511.47144","0.0412307098743792","0.18229757030557012","2063027.987914575","856061.121851977"
"1983","1","Top 0.1%","adult_equal_split","0.35574606333333336","162938.3617274676","135838.99119092137","112068.63459956522","352539487670.3914","0.04287401451468762","0.23995550459291692","2163637.1197843063","875924.1520017759"
"1983","2","Top 0.1%","adult_equal_split","0.35838355666666666","163633.12296668012","136393.30929819608","112681.48791322017","376193728871.5317","0.04488146325792595","0.3175345414190511","2299007.2061885316","902781.1693038131"
"1983","3","Top 0.1%","adult_equal_split","0.36219587000000003","164223.95676276242","136860.99551141047","113222.80177426907","391714334879.3493","0.045975756800514335","0.36695629878556474","2385244.7754941075","915776.5929289032"
"1983","4","Top 0.1%","adult_equal_split","0.36493950000000003","164794.74862060987","137311.99095697838","113750.23382334197","409952213646.5794","0.04683405754183558","0.42564549092242143","2487653.38142158","938037.9203154128"
"1984","1","Top 0.1%","adult_equal_split","0.36863805","165414.04909241348","137814.8107016117","114234.90255441377","433296456777.0717","0.04810219767983326","0.5011857120606282","2619465.874600517","977557.4855077188"
"1984","2","Top 0.1%","adult_equal_split","0.37179094333333335","166067.8590788577","138352.08139297192","114705.29944769235","438146178805.9545","0.04777742209475753","0.5120115853974678","2638356.2793923886","991694.3774339816"
"1984","3","Top 0.1%","adult_equal_split","0.3750954266666667","166589.91252575265","138779.58953666096","115084.67888145131","441344727086.21783","0.04764597034209544","0.5182766724667408","2649288.425660177","1000682.3315096375"
"1984","4","Top 0.1%","adult_equal_split","0.37789966999999997","167085.06072005458","139184.69463967162","115445.44476310811","451096698238.78107","0.04825898636296585","0.5472258216885862","2699802.7010600218","1027635.8010232328"
"1985","1","Top 0.1%","adult_equal_split","0.38163615666666667","167665.9935678756","139667.43858336637","115929.81285766336","457447915411.2867","0.04866286663765437","0.5635736512255534","2728328.539836552","1037586.7970861084"
"1985","2","Top 0.1%","adult_equal_split","0.3840917566666667","168270.04783009947","140172.63666200402","116468.82517308048","465506513467.19806","0.04914189926665553","0.5854064516331602","2766425.275740191","1051565.2082140131"
"1985","3","Top 0.1%","adult_equal_split","0.38641098","168776.2952284092","140596.50846544586","116949.11820177002","479908701021.0827","0.050062034400769846","0.629554356693578","2843460.3353012945","1086915.0120661645"
"1985","4","Top 0.1%","adult_equal_split","0.3885710066666667","169252.0965740543","140995.1806939507","117418.13951122103","476584694237.8781","0.04946626316846079","0.6137182506762809","2815827.4188902234","1113498.877153211"
"1986","1","Top 0.1%","adult_equal_split","0.3905036366666667","169788.2371464107","141394.54103062674","117991.17881431333","482231555278.02","0.04962908193650665","0.6276825347399683","2840194.1346630813","1108039.2947047676"
"1986","2","Top 0.1%","adult_equal_split","0.3919815833333333","170340.4432885785","141782.47576501124","118603.44603597814","479898915753.33887","0.04943527765234224","0.61455808181694","2817292.8664998757","1104073.3069080287"
"1986","3","Top 0.1%","adult_equal_split","0.3935883333333334","170801.63208398703","142094.7250553488","119152.10966419436","478144380857.427","0.04897381739236962","0.6043115765045661","2799413.419084383","1094957.6217275497"
"1986","4","Top 0.1%","adult_equal_split","0.3957332","171245.70076972246","142392.84380234728","119688.4740707414","480223860752.27264","0.04890101912637976","0.6071104872694559","2804297.3259693063","1082423.9667285208"
"1987","1","Top 0.1%","adult_equal_split","0.3982646266666667","171733.30014257878","142716.2595115487","120262.68323685134","504559557938.22003","0.050808295751677786","0.6837577163874178","2938041.471976126","1112377.211892274"
"1987","2","Top 0.1%","adult_equal_split","0.40102338","172240.28940255602","143050.3106078136","120854.2739203293","543448370605.9326","0.05375805543448933","0.8081948238189404","3155175.6705180495","1161339.5645493015"
"1987","3","Top 0.1%","adult_equal_split","0.40406258","172670.58734347447","143320.7022316909","121391.95944062201","576105157282.516","0.056123849185834","0.9120756639173112","3336440.5956211514","1213795.1657015132"
"1987","4","Top 0.1%","adult_equal_split","0.4072836866666667","173073.86570565333","143568.74764362854","121910.43136738194","601315544104.9734","0.05774926546598492","0.9910978977122739","3474328.9615292386","1259318.3276629243"
"1988","1","Top 0.1%","adult_equal_split","0.41047448","173553.53801002985","143904.9618809002","122380.286559787","618151627283.3483","0.058587318338815156","1.0411890158320531","3561734.519336763","1299705.02822977"
"1988","2","Top 0.1%","adult_equal_split","0.41446864666666666","174069.6645296767","144283.7577660967","122824.73005099507","642386169762.79","0.06020447758824288","1.114924007647466","3690397.0114406194","1322923.974246434"
"1988","3","Top 0.1%","adult_equal_split","0.41942534666666664","174508.581955608","144598.54131166823","123214.71845752887","659171970807.1974","0.061232158133600834","1.1647294216785835","3777304.0352530023","1360105.3249469514"
"1988","4","Top 0.1%","adult_equal_split","0.42304816","174948.17161622562","144913.88505618295","123605.176224","705023419099.1636","0.06452126192629452","1.3094885456191157","4029898.755648247","1445277.2965413209"
"1989","1","Top 0.1%","adult_equal_split","0.42745917000000005","175465.87288664328","145303.8106597383","124094.96653007502","699871457364.7472","0.06366971153931496","1.2858477373153177","3988647.17024995","1435257.1023172413"
"1989","2","Top 0.1%","adult_equal_split","0.43201417999999997","176018.012963866","145727.16366680307","124631.32065082435","685234695836.1901","0.06254121719522318","1.2310222829456356","3892980.521129159","1403179.761353281"
"1989","3","Top 0.1%","adult_equal_split","0.43516708333333326","176489.8026229852","146083.96306902554","125110.91249552455","686216889844.3563","0.06238830870264527","1.2282476797360733","3888139.0292573576","1393451.7732908796"
"1989","4","Top 0.1%","adult_equal_split","0.4382669133333333","177036.0212716748","146502.33475630413","125643.4112980793","667850145286.1355","0.060650230672541806","1.1619172231283976","3772396.942096153","1377326.2999554689"
"1990","1","Top 0.1%","adult_equal_split","0.4429962533333333","177709.45616789538","147013.29965058726","126232.63706859156","671250250162.12","0.06033729060887582","1.1646894471805218","3777234.2825017697","1388759.2741818335"
"1990","2","Top 0.1%","adult_equal_split","0.4479605166666667","178435.24999794117","147561.19439038218","126842.32341883285","678671028260.2291","0.06061776994172028","1.1797181154701448","3803458.2755820937","1406263.9930355318"
"1990","3","Top 0.1%","adult_equal_split","0.45179553666666666","179108.298588847","148065.40231371883","127414.63710617134","663290720350.6085","0.05940957399776215","1.122315228261333","3703294.183332225","1385375.6899263817"
"1990","4","Top 0.1%","adult_equal_split","0.45516065","179758.17186017815","148550.40179499736","127970.55369714885","666103372289.4052","0.059776294188521935","1.1236095364812477","3705552.662203988","1381699.4664678983"
"1991","1","Top 0.1%","adult_equal_split","0.45961714000000004","180468.354907462","149073.81618236922","128574.66873857303","664199286701.9095","0.05990915515100356","1.1092061192998666","3680419.6893271855","1376774.2708237765"
"1991","2","Top 0.1%","adult_equal_split","0.4629898266666667","181185.50130960264","149597.2528769202","129186.39803803006","653657612455.2446","0.05893557022714211","1.0675144741180294","3607670.634408546","1353669.087603945"
"1991","3","Top 0.1%","adult_equal_split","0.4666126133333333","181788.77632481046","150026.67042607325","129716.93665997207","642077249089.808","0.05776574408459112","1.0241462706206463","3531996.1004775055","1335267.0561787381"
"1991","4","Top 0.1%","adult_equal_split","0.4693789566666666","182400.47771920808","150463.0764223459","130253.43774974567","635900024722.5952","0.05689263148409278","0.9979496878663696","3486284.86434951","1329077.8948733427"
"1992","1","Top 0.1%","adult_equal_split","0.47112214666666663","183063.4763125934","150966.32075811614","130872.21593862494","661659073548.2484","0.058045023696815704","1.071353605087734","3614369.654045137","1365166.8014511901"
"1992","2","Top 0.1%","adult_equal_split","0.47395670333333334","183711.3473212777","151469.3351545232","131503.05281045332","681547915286.4069","0.05923367824717857","1.1260921731959948","3709884.6926123933","1399057.990459415"
"1992","3","Top 0.1%","adult_equal_split","0.47627589","184265.12407179092","151894.77635219836","132066.49712406445","691128037501.0026","0.059912791631892","1.1494979981927265","3750726.2482928373","1410450.5231879808"
"1992","4","Top 0.1%","adult_equal_split","0.47955003999999996","184782.90586243375","152290.57339276094","132603.99573007863","718222590206.1122","0.062113276429049645","1.2275063236409371","3886845.4138328736","1453862.232980068"
"1993","1","Top 0.1%","adult_equal_split","0.48224062","185348.51015355674","152722.6260492415","133092.25258328125","717959836003.2782","0.06184470892386054","1.2198965050335027","3873566.8034691294","1444490.6265027763"
"1993","2","Top 0.1%","adult_equal_split","0.4851131366666667","185913.74427641404","153152.78747447205","133538.5101288625","722849232286.8032","0.06153360742124094","1.2282191571760168","3888089.2593507273","1440812.6172473272"
"1993","3","Top 0.1%","adult_equal_split","0.48799313999999994","186400.4608220524","153518.28273539423","133928.35287009834","720733263833.1361","0.06121028331556233","1.215895430816973","3866585.2039989624","1426212.0315933255"
"1993","4","Top 0.1%","adult_equal_split","0.4906533866666667","186893.57095144934","153889.07038824572","134322.75955333377","733265830446.2113","0.06148883846756372","1.2484786225018905","3923440.6336893043","1433623.3108757932"
"1994","1","Top 0.1%","adult_equal_split","0.49300287333333337","187448.7913933307","154326.52163021124","134794.32358912835","751547581727.5435","0.062252773760816116","1.2977115871943932","4009348.7727565207","1448583.5134770137"
"1994","2","Top 0.1%","adult_equal_split","0.4953827433333333","188025.4971664065","154789.41136858528","135297.63621854203","761137047046.3345","0.062071250854795125","1.3198921351147974","4048052.304165494","1462844.6424023167"
"1994","3","Top 0.1%","adult_equal_split","0.4982248733333334","188546.81215898847","155206.69793637758","135761.11615655737","769367210608.8698","0.062161035142344036","1.3384934433041544","4080510.3082841607","1474504.8839395682"
"1994","4","Top 0.1%","adult_equal_split","0.5009230266666667","189064.60030674015","155621.08107112997","136222.05753014065","769271596913.024","0.06142052881242497","1.3317992271793884","4068829.3613132797","1473752.9333824546"
"1995","1","Top 0.1%","adult_equal_split","0.5036439266666667","189634.35052460735","156086.19420753387","136687.92373994048","761943184544.8584","0.06058063490916564","1.3026464297304199","4017959.7337560793","1468134.7573379565"
"1995","2","Top 0.1%","adult_equal_split","0.5060616533333334","190217.06622935296","156565.96548041492","137148.69153362545","772070416717.0385","0.061058141428752474","1.3261039034809068","4058891.412961441","1478886.8004722549"
"1995","3","Top 0.1%","adult_equal_split","0.5085551133333334","190694.15561172125","156958.80546490618","137535.77445206707","784492310707.1718","0.0613720868645439","1.357615539643143","4113877.0519244587","1498206.6937163395"
"1995","4","Top 0.1%","adult_equal_split","0.5110031566666667","191193.30241592534","157369.81028043517","137941.4326731933","796361858119.0052","0.061791541940436095","1.387038665512308","4165218.3839922664","1519036.2520811001"
"1996","1","Top 0.1%","adult_equal_split","0.51345881","191773.66303051368","157875.77855308773","138532.69203159524","826310873823.4784","0.06328638421141644","1.4693132195916925","4308781.825229054","1562610.5253999743"
"1996","2","Top 0.1%","adult_equal_split","0.5155885","192404.87536977977","158437.68992765332","139223.54138311674","849529906268.2754","0.06413298330541067","1.5303714384924842","4415324.220010422","1598094.404378445"
"1996","3","Top 0.1%","adult_equal_split","0.51727863","192964.0836127157","158940.3324223838","139862.4226380878","870774098196.826","0.0651581408769156","1.5861320591101844","4512622.669949781","1620337.5528982382"
"1996","4","Top 0.1%","adult_equal_split","0.5200374133333333","193526.39493467487","159445.54306408417","140503.6235090287","894387893844.701","0.06599652516648004","1.6485451624087266","4621529.244869172","1659032.307869748"
"1997","1","Top 0.1%","adult_equal_split","0.5231448633333334","194164.48489147276","160044.58383315333","141066.34070690084","914751732506.6273","0.0668166829892838","1.6999462785739212","4711220.659215423","1687980.5113538317"
"1997","2","Top 0.1%","adult_equal_split","0.5241831933333333","194822.5004745551","160675.7729769209","141576.77137779398","937781599783.7313","0.06755396772958114","1.7585716675352387","4813517.932987472","1717489.1186196774"
"1997","3","Top 0.1%","adult_equal_split","0.52647201","195381.01681580325","161224.9082440164","142014.89865531027","962080020865.2369","0.06820101659533821","1.8219577528876174","4924122.294707087","1758378.2281999153"
"1997","4","Top 0.1%","adult_equal_split","0.5282227966666667","195919.7478323515","161757.6753022603","142438.62971885758","981366563948.5487","0.06865383137791871","1.870613488534895","5009023.208769663","1784413.5595323949"
"1998","1","Top 0.1%","adult_equal_split","0.5289731433333333","196536.26527519245","162313.91392327566","142971.18895873343","979526747058.8568","0.06783892673575564","1.8562438191760873","4983949.123523395","1784534.5556394237"
"1998","2","Top 0.1%","adult_equal_split","0.5302236866666666","197178.58994165168","162871.1103300953","143548.69170825195","1009868454687.7109","0.06889794124280223","1.935125847901827","5121592.841223518","1826278.9440727264"
"1998","3","Top 0.1%","adult_equal_split","0.5324670666666667","197756.91948655024","163375.44916939197","144079.61718117798","1038180430052.7372","0.06993492470850793","2.0085887483241462","5249780.552550251","1862862.91054212"
"1998","4","Top 0.1%","adult_equal_split","0.53396775","198321.8181410102","163868.68716796488","144600.73675788063","1038243951242.7607","0.06928558551580039","2.0002026590415336","5235147.403219909","1876183.756585751"
"1999","1","Top 0.1%","adult_equal_split","0.53570332","199001.8665847799","164490.3762901824","145237.03026075164","1063760019451.8931","0.06986805241509308","2.06343162150857","5345477.59630538","1923675.3097121308"
"1999","2","Top 0.1%","adult_equal_split","0.53772696","199712.10643914805","165153.71902671002","145911.061606966","1069134858983.6562","0.06995199338617268","2.0679605776936514","5353380.313523556","1929551.517302811"
"1999","3","Top 0.1%","adult_equal_split","0.53962926","200346.1752755841","165754.10972035408","146529.5199981944","1071052652491.0521","0.06949480134120577","2.0637367245070415","5346009.98006464","1937566.9509277309"
"1999","4","Top 0.1%","adult_equal_split","0.5426230233333333","200946.06920231532","166326.2261083523","147122.98339446646","1104706018309.41","0.07060545195465545","2.150568177453557","5497524.896578974","1973421.5964355038"
"2000","1","Top 0.1%","adult_equal_split","0.5462306333333333","201589.4966495164","166957.8104566775","147686.64932672877","1141464597196.5088","0.07156020688243439","2.2450113717470885","5662321.778505453","2020565.3323478054"
"2000","2","Top 0.1%","adult_equal_split","0.54963364","202255.16662705815","167619.5791574411","148235.80380245237","1164778069198.446","0.07256405173160753","2.3003898114357018","5758953.348995038","2060825.1213750893"
"2000","3","Top 0.1%","adult_equal_split","0.5528472066666666","202853.37434603836","168225.46793288208","148735.53051474228","1186425011414.9724","0.07328015969722446","2.3518126410914793","5848682.651889753","2092984.0523140875"
"2000","4","Top 0.1%","adult_equal_split","0.55582573","203431.42424221066","168814.6281330901","149220.47049027262","1192245031528.3545","0.07343617613617862","2.3586841041731974","5860672.88261639","2096845.9922966703"
"2001","1","Top 0.1%","adult_equal_split","0.5595015866666667","204065.3979454788","169364.83857257958","149648.14053817888","1198279226778.1042","0.07322295812373034","2.365195793010474","5872035.332017703","2109011.829102361"
"2001","2","Top 0.1%","adult_equal_split","0.56286669","204722.87697539726","169891.86828052538","150043.83440064042","1209512004308.9983","0.07406571832122363","2.3858326157208736","5908045.169052369","2106398.982401107"
"2001","3","Top 0.1%","adult_equal_split","0.56507979","205307.3079881519","170358.26337069584","150385.92187186796","1182673113776.2522","0.07312138592191736","2.301277201256163","5760501.783231716","2057576.361976753"
"2001","4","Top 0.1%","adult_equal_split","0.5668532666666667","205854.2314734724","170793.53003452884","150700.50880607116","1163714406061.1719","0.07223911885820943","2.2397260594730097","5653099.271904619","2021104.3837542909"
"2002","1","Top 0.1%","adult_equal_split","0.56863437","206453.09475907715","171310.23883324768","151165.5566634256","1176696645918.3145","0.07239667054482385","2.266365616989802","5699583.468542694","2024849.8416013494"
"2002","2","Top 0.1%","adult_equal_split","0.57062008","207054.65509043782","171848.35602508663","151688.7917719634","1171457135889.8376","0.07147379222955028","2.2423737931399916","5657719.385145752","2003041.1549836583"
"2002","3","Top 0.1%","adult_equal_split","0.5733561533333333","207576.56394775282","172320.34576066525","152153.6327139083","1172378000044.035","0.0712496882273477","2.236763877731625","5647930.468389116","1989226.7489226453"
"2002","4","Top 0.1%","adult_equal_split","0.5766833233333334","208096.32859658697","172790.52289848353","152616.83278082195","1191115527778.8389","0.0717071787004765","2.280281732552234","5723866.1335920105","1995275.0280854276"
"2003","1","Top 0.1%","adult_equal_split","0.5795027433333334","208684.40837501583","173286.58807277674","153063.9074915992","1167455172409.139","0.07049352666187747","2.206061791876395","5594357.43906256","1951511.9174854914"
"2003","2","Top 0.1%","adult_equal_split","0.5815415199999999","209310.21976767457","173798.57459790236","153505.56154933732","1179204250465.7268","0.07049186918477729","2.2286448806301196","5633763.376554634","1958347.003521031"
"2003","3","Top 0.1%","adult_equal_split","0.58486871","209856.8849499845","174244.84438080923","153889.17466973778","1200073686384.2253","0.07082274133629288","2.277225824418898","5718533.783965395","1982508.9390263967"
"2003","4","Top 0.1%","adult_equal_split","0.5884308833333333","210419.01098486743","174703.95449079238","154284.1329974172","1219190093689.9353","0.07123853591851148","2.3205354986391065","5794106.188331124","2002673.7720610874"
"2004","1","Top 0.1%","adult_equal_split","0.5926297099999999","211052.15227480707","175219.45999567944","154763.40174459165","1284714452164.172","0.07430996328542673","2.488498186435839","6087189.532620209","2074275.5171389438"
"2004","2","Top 0.1%","adult_equal_split","0.5974120733333333","211715.84672008557","175759.04264152143","155281.20645308288","1308167167324.5276","0.0749912672011462","2.5410459014375446","6178881.683117871","2105223.509453499"
"2004","3","Top 0.1%","adult_equal_split","0.6012015933333333","212314.85383161422","176244.92010309742","155751.57751227389","1345261793872.7043","0.07610966879033622","2.6311827480095307","6336164.284292725","2138986.5036946535"
"2004","4","Top 0.1%","adult_equal_split","0.6058627366666666","212870.88369553364","176695.12259851908","156190.4181952752","1361854944654.8652","0.0767991844464288","2.666369793569004","6397563.260002754","2161842.1998428483"
"2005","1","Top 0.1%","adult_equal_split","0.6107057966666666","213513.57626287465","177217.7430391649","156779.8707529692","1395984891379.8167","0.07805365734961167","2.7469413943031147","6538155.164714685","2202063.1023099925"
"2005","2","Top 0.1%","adult_equal_split","0.6151015966666668","214201.5605097507","177777.72754077494","157453.23834343988","1430466721127.4585","0.07930779730786335","2.82716164407763","6678133.986154325","2241529.9895336363"
"2005","3","Top 0.1%","adult_equal_split","0.6207100933333334","214817.76383966985","178277.49658895863","158083.5934708768","1465118887033.8594","0.08062384821645913","2.9086281250959236","6820287.395447227","2276163.108623288"
"2005","4","Top 0.1%","adult_equal_split","0.6258108233333334","215411.21850024804","178757.6996873741","158707.66446571393","1518399860491.6384","0.08252633867133173","3.0396107109656265","7048843.003921311","2342753.7289497"
"2006","1","Top 0.1%","adult_equal_split","0.6302445733333334","216057.29991662284","179293.62726413566","159249.12525686718","1562248572704.499","0.0835453952563718","3.1438389613273694","7230714.136052683","2407529.449315121"
"2006","2","Top 0.1%","adult_equal_split","0.6357469966666667","216722.05114055495","179851.27514944234","159740.5980115938","1594265325809.0881","0.0850337635537655","3.215792000779332","7356267.243775431","2429075.252817409"
"2006","3","Top 0.1%","adult_equal_split","0.6401883166666668","217306.8047866954","180342.53403027626","160173.10619080858","1610877908297.0574","0.08576501300669341","3.2482589080256776","7412919.76511397","2451974.1433835006"
"2006","4","Top 0.1%","adult_equal_split","0.6424771566666666","217863.02015251713","180810.10500620957","160584.57836058395","1608591660654.5547","0.0855710636984392","3.2313989147026074","7383500.23573732","2446305.996465734"
"2007","1","Top 0.1%","adult_equal_split","0.64858586","218484.9734541437","181299.63559731876","161100.52996837438","1594008976707.421","0.0849320152516303","3.1811030041660047","7295737.329240065","2408198.7372159897"
"2007","2","Top 0.1%","adult_equal_split","0.6530954433333334","219148.82925199115","181807.63941131756","161675.39002116348","1615131158083.8806","0.08554248994379014","3.2236732946154674","7370019.559751793","2452065.9494053717"
"2007","3","Top 0.1%","adult_equal_split","0.6566651866666667","219753.467585957","182266.52068201956","162206.5524949636","1593920936173.4348","0.08494870825375334","3.1567386121053924","7253223.13992597","2426212.326921565"
"2007","4","Top 0.1%","adult_equal_split","0.6593254199999999","220337.51771555058","182708.3441900392","162722.48077710907","1570678072221.8828","0.0834802858098662","3.0852666203087633","7128509.427294099","2416251.9233709206"
"2008","1","Top 0.1%","adult_equal_split","0.6617659333333333","220977.6711281022","183158.5009216525","163313.18289134096","1548631054191.7727","0.08258033215284297","3.016254718316686","7008088.402262241","2371159.311253003"
"2008","2","Top 0.1%","adult_equal_split","0.66497185","221645.32038970024","183612.3188366488","163940.9255584616","1583919332896.6394","0.08456222844380616","3.0953985342891897","7146188.92071246","2347805.502796387"
"2008","3","Top 0.1%","adult_equal_split","0.6699815966666667","222244.66575910282","184009.53413057805","164518.1718013765","1566511993025.2634","0.08399768907336137","3.039466914858666","7048592.089599349","2305245.0484274686"
"2008","4","Top 0.1%","adult_equal_split","0.6716035033333334","222838.49060450195","184402.18962812956","165091.3154708701","1502987313825.662","0.0832669950319359","2.865331838604126","6744738.351747288","2182321.355728714"
"2009","1","Top 0.1%","adult_equal_split","0.67107298","223496.07309970993","184789.00447165323","165590.2992283296","1440477002954.4534","0.08135456928662527","2.693670149165824","6445200.503866584","2098437.607118163"
"2009","2","Top 0.1%","adult_equal_split","0.6699588899999999","224215.37889852235","185197.42819358688","166074.28731510075","1428625375850.5713","0.08003896498734103","2.651528038548439","6371665.417728339","2081320.948657947"
"2009","3","Top 0.1%","adult_equal_split","0.67075467","224872.10331866026","185554.01739184582","166511.88490284688","1446940161393.874","0.08025915663527132","2.6875393748785075","6434502.72417052","2095046.5363899956"
"2009","4","Top 0.1%","adult_equal_split","0.6728768133333333","225495.80339553056","185883.28746166013","166925.0113581879","1458281597320.874","0.07952123233464889","2.7061637909538607","6467001.049961792","2119012.5592101314"
"2010","1","Top 0.1%","adult_equal_split","0.6748094933333334","226157.85987911568","186271.7258498002","167543.34942435412","1501860882203.3418","0.08115954177890186","2.8057451024508566","6640763.593209213","2176323.1615526616"
"2010","2","Top 0.1%","adult_equal_split","0.6781063866666667","226875.24644641054","186719.44670837745","168291.21267215154","1532755772289.6624","0.08186983971243357","2.871751929403769","6755940.968869469","2213687.3713820735"
"2010","3","Top 0.1%","adult_equal_split","0.6801678333333333","227516.23526640912","187104.2096853374","168982.52985078492","1587022461334.0566","0.08336994233110709","2.997535764185167","6975425.114061596","2277595.818420747"
"2010","4","Top 0.1%","adult_equal_split","0.6841165633333333","228120.26136258207","187458.55443943082","169646.4253569892","1596343747005.345","0.08356762455013415","3.010368054845439","6997816.5791598065","2288346.720338773"
"2011","1","Top 0.1%","adult_equal_split","0.68761806","228808.6831969236","187866.9624902409","170326.41761573838","1580683136161.66","0.08263440539770864","2.9590774289542066","6908317.96274641","2265182.3023623372"
"2011","2","Top 0.1%","adult_equal_split","0.6921654733333332","229545.45171955336","188307.12987452443","171019.32039694858","1611556155102.2324","0.08362305777633412","3.02344833112849","7020640.762122996","2297211.3807767523"
"2011","3","Top 0.1%","adult_equal_split","0.6963340066666667","230197.21091060797","188677.21219441865","171649.19313682106","1624482954355.1243","0.08400892693754386","3.044238679824656","7056918.491449301","2304663.6749178353"
